stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,routes
8593152,"Châtelaine",46.21128430330993,6.112857457304687,,,"A1,51,NC,A6,06,19,22 (A1 (Fret),51 (CO Renard),NC (Vernier-Village/La Plaine-Gare),A6 (Fret),06 (Vernier-Village),19 (Vernier-Village),22 (ZIPLO))"
8593026,"Meyrin-Village",46.22875337917035,6.072277601300301,,,"18,68 (18 (Palettes),68 (CERN/Blandonnet))"
8587061,"Rive",46.20173881108587,6.15281377442661,,,"12,NK,17 (12 (Moillesulaz),NK (Jussy-Meurets/Monniaz-Hameau),17 (Annemasse-Parc Montessuit))"
8593081,"Grand-Cara",46.21215952115073,6.251601443197005,,,"C3,37,NK (C3 (Jussy-Meurets),37 (Lullier),NK (Jussy-Meurets/Monniaz-Hameau))"
8593188,"Montfleury",46.29214253708956,6.165817981612806,,,"ND (ND (Gland-Gare))"
8592622,"Sous-Chevrens",46.28669982256464,6.234158746193958,,,"NS,E+,38,E (NS (Gare Cornavin),E+ (Gare Cornavin),38 (Place Favre),E (Rive))"
8592621,"Anières-Chavannes",46.28304895898266,6.229199258710115,,,"NS,E+,E (NS (Hermance-Village),E+ (Hermance-Village),E (Hermance-Village))"
8592903,"Servette",46.21344705118752,6.129092014171885,,,"11 (11 (Genève-Eaux-Vives-Gare))"
8592858,"Miléant",46.20469358901693,6.127985990939709,,,"07,11,09 (07 (Bout-du-Monde),11 (Genève-Eaux-Vives-Gare),09 (Belle-Terre-Place de l'Araire))"
8592895,"Genève-Sécheron-Gare",46.22340479191156,6.144750151631552,,,"11,22 (11 (Jardin Botanique),22 (Jardin Botanique))"
8595675,"Moulin-de-Richelien",46.28091618023483,6.137715315704899,,,"NT,55 (NT (Bogis-Bossey),55 (Chavannes-des-Bois))"
8587914,"Grand-Saconnex-Place",46.2330431256463,6.12358964894264,,,"59 (59 (Genève-Aéroport-Terminal))"
8592813,"Crêts-de-Champel",46.18710812733917,6.159197176713056,,,"03,03 (03 (Gardiol),03 (Gardiol))"
8588196,"Appia",46.2270007684013,6.137542865716848,,,"20 (20 (Place de Neuve))"
8587419,"La Boverie",46.20797294607706,6.027354307598723,,,"72 (72 (Satigny-Gare))"
8592716,"Stade Trois-Chêne",46.19201951366251,6.192085542650993,,,"C3,37,31 (C3 (Malagnou),37 (Sous-Moulin),31 (Sous-Moulin))"
